4369194	C3MES-NucABsd4137-F			
4369195	C3MF5-NucABsd4149-F			
4369196	C3MFH-NucABsd4161-F			
4369197	C3MDA-NucABsd4090-F			
4369198	C3MDP-NucABsd4102-F			
4369199	C3ME2-NucABsd4114-F			
4369200	C3MEE-NucABsd4126-F			
4369201	C3MET-NucABsd4138-F			
4369202	C3MF6-NucABsd4150-F			
4369203	C3MFJ-NucABsd4162-F			
4369204	C3MDB-NucABsd4091-F			
4369205	C3MDQ-NucABsd4103-F			
4369206	C3ME3-NucABsd4115-F			
4369207	C3MEF-NucABsd4127-F			
4369208	C3MEU-NucABsd4139-F			
4369209	C3MF7-NucABsd4151-F			
4369210	C3MFK-NucABsd4163-F			
4369211	C3MDC-NucABsd4092-F			
4369212	C3MDR-NucABsd4104-F			
4369213	C3ME4-NucABsd4116-F			
4369214	C3MEG-NucABsd4128-F			
4369215	C3MEV-NucABsd4140-F			
4369216	C3MF8-NucABsd4152-F			
4369217	C3MFM-NucABsd4164-F			
4369218	C3MDD-NucABsd4093-F			
4369219	C3MDS-NucABsd4105-F			
4369220	C3ME5-NucABsd4117-F			
4369221	C3MEH-NucABsd4129-F			
4369222	C3MEW-NucABsd4141-F			
4369223	C3MF9-NucABsd4153-F			
4369224	C3MFN-NucABsd4165-F			
4369225	C3MDE-NucABsd4094-F			
4369226	C3MDT-NucABsd4106-F			
4369227	C3ME6-NucABsd4118-F			
4369228	C3MEJ-NucABsd4130-F			
4369229	C3MEX-NucABsd4142-F			
4369230	C3MFA-NucABsd4154-F			
4369231	C3MFP-NucABsd4166-F			
4369232	C3MDF-NucABsd4095-F			
4369233	C3MDU-NucABsd4107-F			
4369234	C3ME7-NucABsd4119-F			
4369235	C3MEK-NucABsd4131-F			
4369236	C3MEY-NucABsd4143-F			
4369237	C3MFB-NucABsd4155-F			
4369238	C3MFQ-NucABsd4167-F			
4369239	C3MDG-NucABsd4096-F			
4369240	C3MDV-NucABsd4108-F			
4369241	C3ME8-NucABsd4120-F			
4369242	C3MEM-NucABsd4132-F			
4369243	C3MEZ-NucABsd4144-F			
4369244	C3MFC-NucABsd4156-F			
4369245	C3MFR-NucABsd4168-F			
4369498	C3N2M-NucABsd4253-F			
4369499	C3N2Z-NucABsd4265-F			
4369500	C3N3C-NucABsd4277-F			
4369501	C3N3R-NucABsd4289-F			
4369502	C3N44-NucABsd4301-F			
4369503	C3N4G-NucABsd4313-F			
4369504	C3N4V-NucABsd4325-F			
4369505	C3N2N-NucABsd4254-F			
4369506	C3N31-NucABsd4266-F			
4369507	C3N3D-NucABsd4278-F			
4369508	C3N3S-NucABsd4290-F			
4369509	C3N45-NucABsd4302-F			
4369510	C3N4H-NucABsd4314-F			
4369511	C3N4W-NucABsd4326-F			
4369512	C3N2P-NucABsd4255-F			
4369513	C3N32-NucABsd4267-F			
4369514	C3N3E-NucABsd4279-F			
4369515	C3N3T-NucABsd4291-F			
4369516	C3N46-NucABsd4303-F			
4369517	C3N4J-NucABsd4315-F			
4369518	C3N4X-NucABsd4327-F			
4369519	C3N2Q-NucABsd4256-F			
4369520	C3N33-NucABsd4268-F			
4369521	C3N3F-NucABsd4280-F			
4369522	C3N3U-NucABsd4292-F			
4369523	C3N47-NucABsd4304-F			
4369524	C3N4K-NucABsd4316-F			
4369525	C3N4Y-NucABsd4328-F			
4369526	C3N2R-NucABsd4257-F			
4369527	C3N34-NucABsd4269-F			
4369528	C3N3G-NucABsd4281-F			
4369529	C3N3V-NucABsd4293-F			
4369530	C3N48-NucABsd4305-F			
4369531	C3N4M-NucABsd4317-F			
4369532	C3N4Z-NucABsd4329-F			
4369533	C3N2S-NucABsd4258-F			
4369534	C3N35-NucABsd4270-F			
4369535	C3N3H-NucABsd4282-F			
4369536	C3N3W-NucABsd4294-F			
4369537	C3N49-NucABsd4306-F			
4369538	C3N4N-NucABsd4318-F			
4369539	C3N51-NucABsd4330-F			
4369540	C3N2T-NucABsd4259-F			
4369541	C3N36-NucABsd4271-F			
4369542	C3N3J-NucABsd4283-F			
4369543	C3N3X-NucABsd4295-F			
4369544	C3N4A-NucABsd4307-F			
4369545	C3N4P-NucABsd4319-F			
4369546	C3N52-NucABsd4331-F			
4369547	C3N2U-NucABsd4260-F			
4369548	C3N37-NucABsd4272-F			
4369549	C3N3K-NucABsd4284-F			
4369550	C3N3Y-NucABsd4296-F			
4369551	C3N4B-NucABsd4308-F			
4369552	C3N4Q-NucABsd4320-F			
4369553	C3N53-NucABsd4332-F			
4369554	C3N2V-NucABsd4261-F			
4369555	C3N38-NucABsd4273-F			
4369556	C3N3M-NucABsd4285-F			
4369557	C3N3Z-NucABsd4297-F			
4369558	C3N4C-NucABsd4309-F			
4369559	C3N4R-NucABsd4321-F			
4369560	C3N54-NucABsd4333-F			
4369561	C3N2W-NucABsd4262-F			
4369562	C3N39-NucABsd4274-F			
4369563	C3N3N-NucABsd4286-F			
4369564	C3N41-NucABsd4298-F			
4369565	C3N4D-NucABsd4310-F			
4369566	C3N4S-NucABsd4322-F			
4369567	C3N55-NucABsd4334-F			
4369568	C3N2X-NucABsd4263-F			
4369569	C3N3A-NucABsd4275-F			
4369570	C3N3P-NucABsd4287-F			
4369571	C3N42-NucABsd4299-F			
4369572	C3N4E-NucABsd4311-F			
4369573	C3N4T-NucABsd4323-F			
4369574	C3N56-NucABsd4335-F			
4369575	C3N2Y-NucABsd4264-F			
4369576	C3N3B-NucABsd4276-F			
4369577	C3N3Q-NucABsd4288-F			
4369578	C3N43-NucABsd4300-F			
4369579	C3N4F-NucABsd4312-F			
4369580	C3N4U-NucABsd4324-F			
4369581	C3N57-NucABsd4336-F			
4369750	C3N58-NucABsd4505-F			
4369751	C3N5M-NucABsd4517-F			
4369752	C3N5Z-NucABsd4529-F			
4369753	C3N6C-NucABsd4541-F			
4369754	C3N6R-NucABsd4553-F			
4369755	C3N74-NucABsd4565-F			
4369756	C3N7G-NucABsd4577-F			
4369757	C3N59-NucABsd4506-F			
4369758	C3N5N-NucABsd4518-F			
4369759	C3N61-NucABsd4530-F			
4369760	C3N6D-NucABsd4542-F			
4369761	C3N6S-NucABsd4554-F			
4369762	C3N75-NucABsd4566-F			
4369763	C3N7H-NucABsd4578-F			no FLP: TS
4369764	C3N5A-NucABsd4507-F			
4369765	C3N5P-NucABsd4519-F			
4369766	C3N62-NucABsd4531-F			
4369767	C3N6E-NucABsd4543-F			
4369768	C3N6T-NucABsd4555-F			
4369769	C3N76-NucABsd4567-F			
4369770	C3N7J-NucABsd4579-F			no FLP: TS
4369771	C3N5B-NucABsd4508-F			
4369772	C3N5Q-NucABsd4520-F			
4369773	C3N63-NucABsd4532-F			
4369774	C3N6F-NucABsd4544-F			
4369775	C3N6U-NucABsd4556-F			
4369776	C3N77-NucABsd4568-F			
4369777	C3N7K-NucABsd4580-F			poor synthesis: TS
4369778	C3N5C-NucABsd4509-F			
4369779	C3N5R-NucABsd4521-F			
4369780	C3N64-NucABsd4533-F			
4369781	C3N6G-NucABsd4545-F			
4369782	C3N6V-NucABsd4557-F			
4369783	C3N78-NucABsd4569-F			
4369784	C3N7M-NucABsd4581-F			
4369785	C3N5D-NucABsd4510-F			
4369786	C3N5S-NucABsd4522-F			
4369787	C3N65-NucABsd4534-F			
4369788	C3N6H-NucABsd4546-F			
4369789	C3N6W-NucABsd4558-F			
4369790	C3N79-NucABsd4570-F			
4369791	C3N7N-NucABsd4582-F			poor synthesis: TS
4369792	C3N5E-NucABsd4511-F			
4369793	C3N5T-NucABsd4523-F			
4369794	C3N66-NucABsd4535-F			
4369795	C3N6J-NucABsd4547-F			
4369796	C3N6X-NucABsd4559-F			
4369797	C3N7A-NucABsd4571-F			
4369798	C3N7P-NucABsd4583-F			no FLP: TS
4369799	C3N5F-NucABsd4512-F			
4369800	C3N5U-NucABsd4524-F			
4369801	C3N67-NucABsd4536-F			
4369802	C3N6K-NucABsd4548-F			
4369803	C3N6Y-NucABsd4560-F			
4369804	C3N7B-NucABsd4572-F			
4369805	C3N7Q-NucABsd4584-F			
4369806	C3N5G-NucABsd4513-F			
4369807	C3N5V-NucABsd4525-F			
4369808	C3N68-NucABsd4537-F			
4369809	C3N6M-NucABsd4549-F			
4369810	C3N6Z-NucABsd4561-F			
4369811	C3N7C-NucABsd4573-F			
4369812	C3N7R-NucABsd4585-F			
4369813	C3N5H-NucABsd4514-F			
4369814	C3N5W-NucABsd4526-F			
4369815	C3N69-NucABsd4538-F			
4369816	C3N6N-NucABsd4550-F			
4369817	C3N71-NucABsd4562-F			
4369818	C3N7D-NucABsd4574-F			
4369819	C3N7S-NucABsd4586-F			poor synthesis: TS
4369820	C3N5J-NucABsd4515-F			
4369821	C3N5X-NucABsd4527-F			
4369822	C3N6A-NucABsd4539-F			
4369823	C3N6P-NucABsd4551-F			
4369824	C3N72-NucABsd4563-F			
4369825	C3N7E-NucABsd4575-F			
4369826	C3N7T-NucABsd4587-F			
4369827	C3N5K-NucABsd4516-F			
4369828	C3N5Y-NucABsd4528-F			
4369829	C3N6B-NucABsd4540-F			
4369830	C3N6Q-NucABsd4552-F			
4369831	C3N73-NucABsd4564-F			
4369832	C3N7F-NucABsd4576-F			
4369833	C3N7U-NucABsd4588-F			
4369834	C3N7V-NucABsd4589-F			
4369835	C3N88-NucABsd4601-F			
4369836	C3N8M-NucABsd4613-F			
4369837	C3N8Z-NucABsd4625-F			
4369838	C3N9C-NucABsd4637-F			
4369839	C3N9R-NucABsd4649-F			
4369840	C3NA4-NucABsd4661-F			
4369841	C3N7W-NucABsd4590-F			
4369842	C3N89-NucABsd4602-F			
4369843	C3N8N-NucABsd4614-F			
4369844	C3N91-NucABsd4626-F			
4369845	C3N9D-NucABsd4638-F			
4369846	C3N9S-NucABsd4650-F			
4369847	C3NA5-NucABsd4662-F			
4369848	C3N7X-NucABsd4591-F			
4369849	C3N8A-NucABsd4603-F			
4369850	C3N8P-NucABsd4615-F			
4369851	C3N92-NucABsd4627-F			
4369852	C3N9E-NucABsd4639-F			
4369853	C3N9T-NucABsd4651-F			
4369854	C3NA6-NucABsd4663-F			
4369855	C3N7Y-NucABsd4592-F			
4369856	C3N8B-NucABsd4604-F			
4369857	C3N8Q-NucABsd4616-F			
4369858	C3N93-NucABsd4628-F			
4369859	C3N9F-NucABsd4640-F			
4369860	C3N9U-NucABsd4652-F			
4369861	C3NA7-NucABsd4664-F			
4369862	C3N7Z-NucABsd4593-F			
4369863	C3N8C-NucABsd4605-F			
4369864	C3N8R-NucABsd4617-F			
4369865	C3N94-NucABsd4629-F			
4369866	C3N9G-NucABsd4641-F			
4369867	C3N9V-NucABsd4653-F			
4369868	C3NA8-NucABsd4665-F			
4369869	C3N81-NucABsd4594-F			
4369870	C3N8D-NucABsd4606-F			
4369871	C3N8S-NucABsd4618-F			
4369872	C3N95-NucABsd4630-F			
4369873	C3N9H-NucABsd4642-F			
4369874	C3N9W-NucABsd4654-F			
4369875	C3NA9-NucABsd4666-F			
4369876	C3N82-NucABsd4595-F			
4369877	C3N8E-NucABsd4607-F			
4369878	C3N8T-NucABsd4619-F			
4369879	C3N96-NucABsd4631-F			
4369880	C3N9J-NucABsd4643-F			
4369881	C3N9X-NucABsd4655-F			
4369882	C3NAA-NucABsd4667-F			
4369883	C3N83-NucABsd4596-F			
4369884	C3N8F-NucABsd4608-F			
4369885	C3N8U-NucABsd4620-F			
4369886	C3N97-NucABsd4632-F			
4369887	C3N9K-NucABsd4644-F			
4369888	C3N9Y-NucABsd4656-F			
4369889	C3NAB-NucABsd4668-F			
4369890	C3N84-NucABsd4597-F			
4369891	C3N8G-NucABsd4609-F			
4369892	C3N8V-NucABsd4621-F			
4369893	C3N98-NucABsd4633-F			
4369894	C3N9M-NucABsd4645-F			
4369895	C3N9Z-NucABsd4657-F			
4369896	C3NAC-NucABsd4669-F			
4369897	C3N85-NucABsd4598-F			
4369898	C3N8H-NucABsd4610-F			
4369899	C3N8W-NucABsd4622-F			
4369900	C3N99-NucABsd4634-F			
4369901	C3N9N-NucABsd4646-F			
4369902	C3NA1-NucABsd4658-F			
4369903	C3NAD-NucABsd4670-F			
4369904	C3N86-NucABsd4599-F			
4369905	C3N8J-NucABsd4611-F			
4369906	C3N8X-NucABsd4623-F			
4369907	C3N9A-NucABsd4635-F			
4369908	C3N9P-NucABsd4647-F			
4369909	C3NA2-NucABsd4659-F			
4369910	C3NAE-NucABsd4671-F			
4369911	C3N87-NucABsd4600-F			
4369912	C3N8K-NucABsd4612-F			
4369913	C3N8Y-NucABsd4624-F			
4369914	C3N9B-NucABsd4636-F			
4369915	C3N9Q-NucABsd4648-F			
4369916	C3NA3-NucABsd4660-F			
4369917	C3NAF-NucABsd4672-F			
4370118	TNFa_1		Quasar 670	
4370119	TNFa_2		Quasar 670	
4370120	TNFa_3		Quasar 670	
4370121	TNFa_4		Quasar 670	
4370122	TNFa_5		Quasar 670	
4370123	TNFa_6		Quasar 670	
4370124	TNFa_7		Quasar 670	
4370125	TNFa_8		Quasar 670	
4370126	TNFa_9		Quasar 670	
4370127	TNFa_10		Quasar 670	
4370128	TNFa_11		Quasar 670	
4370129	TNFa_12		Quasar 670	
4370130	TNFa_13		Quasar 670	
4370131	TNFa_14		Quasar 670	
4370132	TNFa_15		Quasar 670	
4370133	TNFa_16		Quasar 670	
4370134	TNFa_17		Quasar 670	
4370135	TNFa_18		Quasar 670	
4370136	TNFa_19		Quasar 670	
4370137	TNFa_20		Quasar 670	
4370138	TNFa_21		Quasar 670	
4370139	TNFa_22		Quasar 670	
4370140	TNFa_23		Quasar 670	
4370141	TNFa_24		Quasar 670	
4370142	TNFa_25		Quasar 670	
4370143	TNFa_26		Quasar 670	
4370144	TNFa_27		Quasar 670	
4370145	TNFa_28		Quasar 670	
4370146	TNFa_29		Quasar 670	
4370147	TNFa_30		Quasar 670	
4370148	TNFa_31		Quasar 670	
4370149	TNFa_32		Quasar 670	
4370150	TNFa_33		Quasar 670	
4370151	TNFa_34		Quasar 670	
4370152	TNFa_35		Quasar 670	
4370153	TNFa_36		Quasar 670	
4370154	TNFa_37		Quasar 670	
4370155	TNFa_38		Quasar 670	
4370156	TNFa_39		Quasar 670	
4370157	TNFa_40		Quasar 670	
4370158	TNFa_41		Quasar 670	
4370159	TNFa_42		Quasar 670	
4370160	TNFa_43		Quasar 670	
4370161	TNFa_44		Quasar 670	
4370162	TNFa_45		Quasar 670	
4370163	TNFa_46		Quasar 670	
4370164	TNFa_47		Quasar 670	
4370165	TNFa_48		Quasar 670	
4370310	ctnnbl1_mRNA_human_670_1		Quasar 670	
4370311	ctnnbl1_mRNA_human_670_2		Quasar 670	
4370312	ctnnbl1_mRNA_human_670_3		Quasar 670	
4370313	ctnnbl1_mRNA_human_670_4		Quasar 670	
4370314	ctnnbl1_mRNA_human_670_5		Quasar 670	
4370315	ctnnbl1_mRNA_human_670_6		Quasar 670	
4370316	ctnnbl1_mRNA_human_670_7		Quasar 670	
4370317	ctnnbl1_mRNA_human_670_8		Quasar 670	
4370318	ctnnbl1_mRNA_human_670_9		Quasar 670	
4370319	ctnnbl1_mRNA_human_670_10		Quasar 670	
4370320	ctnnbl1_mRNA_human_670_11		Quasar 670	
4370321	ctnnbl1_mRNA_human_670_12		Quasar 670	
4370322	ctnnbl1_mRNA_human_670_13		Quasar 670	
4370323	ctnnbl1_mRNA_human_670_14		Quasar 670	
4370324	ctnnbl1_mRNA_human_670_15		Quasar 670	
4370325	ctnnbl1_mRNA_human_670_16		Quasar 670	
4370326	ctnnbl1_mRNA_human_670_17		Quasar 670	
4370327	ctnnbl1_mRNA_human_670_18		Quasar 670	
4370328	ctnnbl1_mRNA_human_670_19		Quasar 670	
4370329	ctnnbl1_mRNA_human_670_20		Quasar 670	
4370330	ctnnbl1_mRNA_human_670_21		Quasar 670	
4370331	ctnnbl1_mRNA_human_670_22		Quasar 670	
4370332	ctnnbl1_mRNA_human_670_23		Quasar 670	
4370333	ctnnbl1_mRNA_human_670_24		Quasar 670	
4370334	ctnnbl1_mRNA_human_670_25		Quasar 670	
4370335	ctnnbl1_mRNA_human_670_26		Quasar 670	
4370336	ctnnbl1_mRNA_human_670_27		Quasar 670	
4370337	ctnnbl1_mRNA_human_670_28		Quasar 670	
4370338	ctnnbl1_mRNA_human_670_29		Quasar 670	
4370339	ctnnbl1_mRNA_human_670_30		Quasar 670	
4370340	ctnnbl1_mRNA_human_670_31		Quasar 670	
4370341	ctnnbl1_mRNA_human_670_32		Quasar 670	
4370342	ctnnbl1_mRNA_human_670_33		Quasar 670	
4370343	ctnnbl1_mRNA_human_670_34		Quasar 670	
4370344	ctnnbl1_mRNA_human_670_35		Quasar 670	
4370345	ctnnbl1_mRNA_human_670_36		Quasar 670	
4370346	ctnnbl1_mRNA_human_670_37		Quasar 670	
4370347	ctnnbl1_mRNA_human_670_38		Quasar 670	
4370348	ctnnbl1_mRNA_human_670_39		Quasar 670	
4370349	ctnnbl1_mRNA_human_670_40		Quasar 670	
4370350	ctnnbl1_mRNA_human_670_41		Quasar 670	
4370351	ctnnbl1_mRNA_human_670_42		Quasar 670	
4370352	ctnnbl1_mRNA_human_670_43		Quasar 670	
4370353	ctnnbl1_mRNA_human_670_44		Quasar 670	
4370354	ctnnbl1_mRNA_human_670_45		Quasar 670	
4370355	ctnnbl1_mRNA_human_670_46		Quasar 670	
4370356	ctnnbl1_mRNA_human_670_47		Quasar 670	
4370357	ctnnbl1_mRNA_human_670_48		Quasar 670	
4370358	Myc_mRNA_human_670_1		Quasar 670	stellaris ok: TS
4370359	Myc_mRNA_human_670_2		Quasar 670	
4370360	Myc_mRNA_human_670_3		Quasar 670	
4370361	Myc_mRNA_human_670_4		Quasar 670	
4370362	Myc_mRNA_human_670_5		Quasar 670	
4370363	Myc_mRNA_human_670_6		Quasar 670	
4370364	Myc_mRNA_human_670_7		Quasar 670	
4370365	Myc_mRNA_human_670_8		Quasar 670	
4370366	Myc_mRNA_human_670_9		Quasar 670	
4370367	Myc_mRNA_human_670_10		Quasar 670	
4370368	Myc_mRNA_human_670_11		Quasar 670	
4370369	Myc_mRNA_human_670_12		Quasar 670	
4370370	Myc_mRNA_human_670_13		Quasar 670	
4370371	Myc_mRNA_human_670_14		Quasar 670	
4370372	Myc_mRNA_human_670_15		Quasar 670	
4370373	Myc_mRNA_human_670_16		Quasar 670	
4370374	Myc_mRNA_human_670_17		Quasar 670	
4370375	Myc_mRNA_human_670_18		Quasar 670	
4370376	Myc_mRNA_human_670_19		Quasar 670	
4370377	Myc_mRNA_human_670_20		Quasar 670	
4370378	Myc_mRNA_human_670_21		Quasar 670	
4370379	Myc_mRNA_human_670_22		Quasar 670	
4370380	Myc_mRNA_human_670_23		Quasar 670	
4370381	Myc_mRNA_human_670_24		Quasar 670	
4370382	Myc_mRNA_human_670_25		Quasar 670	
4370383	Myc_mRNA_human_670_26		Quasar 670	
4370384	Myc_mRNA_human_670_27		Quasar 670	
4370385	Myc_mRNA_human_670_28		Quasar 670	
