4366994	ceh-13_4		Quasar 670	
4366995	ceh-13_5		Quasar 670	
4366996	ceh-13_6		Quasar 670	
4366997	ceh-13_7		Quasar 670	
4366998	ceh-13_8		Quasar 670	
4366999	ceh-13_9		Quasar 670	
4367000	ceh-13_10		Quasar 670	
4367001	ceh-13_11		Quasar 670	
4367002	ceh-13_12		Quasar 670	
4367003	ceh-13_13		Quasar 670	
4367004	ceh-13_14		Quasar 670	
4367005	ceh-13_15		Quasar 670	
4367006	ceh-13_16		Quasar 670	
4367007	ceh-13_17		Quasar 670	
4367008	ceh-13_18		Quasar 670	
4367009	ceh-13_19		Quasar 670	
4367010	ceh-13_20		Quasar 670	
4367011	ceh-13_21		Quasar 670	
4367012	ceh-13_22		Quasar 670	
4367013	ceh-13_23		Quasar 670	
4367014	ceh-13_24		Quasar 670	
4367015	ceh-13_25		Quasar 670	
4367016	ceh-13_26		Quasar 670	
4367017	ceh-13_27		Quasar 670	
4367018	ceh-13_28		Quasar 670	
4367019	ceh-13_29		Quasar 670	
4367020	ceh-13_30		Quasar 670	
4367021	ceh-13_31		Quasar 670	
4367022	ceh-13_32		Quasar 670	
4367023	ceh-13_33		Quasar 670	
4367024	ceh-13_34		Quasar 670	
4366167	HIV#1	FAM	BHQ-1	
4366212	Ha(B) -1125 probe	FAM	BHQ-1	
4366218	Leg5S-P	FAM	BHQ-1	
4367061	Actin_fullmRNA_1		TAMRA-C9	
4367062	Actin_fullmRNA_2		TAMRA-C9	
4367063	Actin_fullmRNA_3		TAMRA-C9	
4367064	Actin_fullmRNA_4		TAMRA-C9	
4367065	Actin_fullmRNA_5		TAMRA-C9	
4367066	Actin_fullmRNA_6		TAMRA-C9	
4367067	Actin_fullmRNA_7		TAMRA-C9	
4367068	Actin_fullmRNA_8		TAMRA-C9	
4367069	Actin_fullmRNA_9		TAMRA-C9	
4367070	Actin_fullmRNA_10		TAMRA-C9	
4367071	Actin_fullmRNA_11		TAMRA-C9	
4367072	Actin_fullmRNA_12		TAMRA-C9	
4367073	Actin_fullmRNA_13		TAMRA-C9	
4367074	Actin_fullmRNA_14		TAMRA-C9	
4367075	Actin_fullmRNA_15		TAMRA-C9	
4367076	Actin_fullmRNA_16		TAMRA-C9	
4367077	Actin_fullmRNA_17		TAMRA-C9	
4367078	Actin_fullmRNA_18		TAMRA-C9	
4367079	Actin_fullmRNA_19		TAMRA-C9	
4367080	Actin_fullmRNA_20		TAMRA-C9	
4367081	Actin_fullmRNA_21		TAMRA-C9	
4367082	Actin_fullmRNA_22		TAMRA-C9	
4367083	Actin_fullmRNA_23		TAMRA-C9	
4367084	Actin_fullmRNA_24		TAMRA-C9	
4367085	Actin_fullmRNA_25		TAMRA-C9	
4367086	Actin_fullmRNA_26		TAMRA-C9	
4367087	Actin_fullmRNA_27		TAMRA-C9	
4367088	Actin_fullmRNA_28		TAMRA-C9	
4367089	Actin_fullmRNA_29		TAMRA-C9	
4367090	Actin_fullmRNA_30		TAMRA-C9	
4367091	Actin_fullmRNA_31		TAMRA-C9	
4367092	Actin_fullmRNA_32		TAMRA-C9	
4367093	Actin_fullmRNA_33		TAMRA-C9	
4367094	Actin_fullmRNA_34		TAMRA-C9	
4367095	Actin_fullmRNA_35		TAMRA-C9	
4367096	Actin_fullmRNA_36		TAMRA-C9	
4367097	Actin_fullmRNA_37		TAMRA-C9	
4367098	Actin_fullmRNA_38		TAMRA-C9	
4367025	full_mRNA_1		TAMRA-C9	
4367026	full_mRNA_2		TAMRA-C9	
4367027	full_mRNA_3		TAMRA-C9	
4367028	full_mRNA_4		TAMRA-C9	
4367029	full_mRNA_5		TAMRA-C9	
4367030	full_mRNA_6		TAMRA-C9	
4367031	full_mRNA_7		TAMRA-C9	
4367032	full_mRNA_8		TAMRA-C9	
4367033	full_mRNA_9		TAMRA-C9	
4367034	full_mRNA_10		TAMRA-C9	
4367035	full_mRNA_11		TAMRA-C9	
4367036	full_mRNA_12		TAMRA-C9	
4367037	full_mRNA_13		TAMRA-C9	
4367038	full_mRNA_14		TAMRA-C9	
4367039	full_mRNA_15		TAMRA-C9	
4367040	full_mRNA_16		TAMRA-C9	
4367041	full_mRNA_17		TAMRA-C9	
4367042	full_mRNA_18		TAMRA-C9	
4367043	full_mRNA_19		TAMRA-C9	
4367044	full_mRNA_20		TAMRA-C9	
4367045	full_mRNA_21		TAMRA-C9	
4367046	full_mRNA_22		TAMRA-C9	
4367047	full_mRNA_23		TAMRA-C9	
4367048	full_mRNA_24		TAMRA-C9	
4367049	full_mRNA_25		TAMRA-C9	
4367050	full_mRNA_26		TAMRA-C9	
4367051	full_mRNA_27		TAMRA-C9	
4367052	full_mRNA_28		TAMRA-C9	
4367053	full_mRNA_29		TAMRA-C9	
4367054	full_mRNA_30		TAMRA-C9	
4367055	full_mRNA_31		TAMRA-C9	
4367056	full_mRNA_32		TAMRA-C9	
4367057	full_mRNA_33		TAMRA-C9	
4367058	full_mRNA_34		TAMRA-C9	
4367059	full_mRNA_35		TAMRA-C9	
4367060	full_mRNA_36		TAMRA-C9	
4367100	SM0404EA1FM	FAM	BHQ-1	Poor FAM Coupling
4367104	SM2657A1FM	FAM	BHQ-1	Poor FAM Coupling
4367108	SM2658A1FM	FAM	BHQ-1	Poor FAM Coupling
4367112	SY0079AA1FM	FAM	BHQ-1	Poor FAM Coupling
4367101	SM0404EA2TT	TET	BHQ-1	Poor TET Coupling
4367105	SM2657A2TT	TET	BHQ-1	Poor TET Coupling
4367109	SM2658A2TT	TET	BHQ-1	Poor TET Coupling
4367113	SY0079AA2TT	TET	BHQ-1	Poor TET Coupling
4366084	Psx_CA_PR507_C560	BHQ-1	Spacer C3	
4366088	Psx_CA_PR507_C560	BHQ-1	Spacer C3	
4366092	Psx_CA_PR507_C560	BHQ-1	Spacer C3	
4366096	Psx_CA_PR507_C560	BHQ-1	Spacer C3	
4365601	PP7-SL2	Amino C6	Amino C7	
4365805	R132_CP6	Quasar 670	BHQ-2	
4366615	Tub Quasar 670	Quasar 670	BHQ-2	
4364899	hairpin DNA	Thiol C6 SS	Quasar 670	N-1 synthesis failure cf
4361196	SV-G1_ORF1_CA5472(100)	BHQ-2	Spacer C3	
4361566	Human NEAT1_5 7		Quasar 570	
4367154	Micu1-BP-LOA-WT1 - P1	FAM	BHQ-1	
4367157	Kcnj11-BP-LOA-WT1 - P1	FAM	BHQ-1	
4367234	JBTS2_P1	FAM	BHQ-1	
4367238	USH3-N48K_P1	FAM	BHQ-1	
4367246	Pcdh20-DEL4_P1	FAM	BHQ-1	
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367255	m13227rev			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367256	m2865fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367262	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367263	m7964fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367250	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367251	mC75fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367254	m13227fwd			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367260	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367261	m5170rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367264	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367265	m7964rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367267	m7977rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367252	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367253	mC75rev			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367266	m7977fwd			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367257	m2865rev			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367258	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367259	m5170fwd			
4367222	MV Yellow REF	CAL Fluor Orange 560		
4367223	MV Orange REF	CAL Fluor Red 610		
4367224	MV Red REF	Quasar 670		
4367225	MV Crimson REF	Quasar 705		
4367214	BLVtax-Pr	CAL Fluor Orange 560	BHQ-1	
4367231	E. dispar probe (112)	CAL Fluor Orange 560	BHQ-1	
4367187	Q-NIH-Quencher		BHQ-2	
4367226	MV Blue REF		Biosearch Blue	
4367210	NV1 KY PAL Scp	CAL Fluor Red 610		wobble ok
4367202	FAM-BHQ-DPI3	FAM	Amino C7	
4367235	JBTS2_P2	CAL Fluor Gold 540	BHQ-1	
4367239	USH3-N48K_P2	CAL Fluor Orange 560	BHQ-1	
4367244	R132L_PR01	FAM	T(BHQ-1)	
4367245	R132C_PR03	FAM	T(BHQ-1)	
4367307	6349_Invert	FAM	BHQ-1	
4367310	6349_Orig	FAM	BHQ-1	
4367313	6349_Invert	FAM	BHQ-1	
4367228	Stro18S probe (107)	FAM	BHQ-1	low yield - 3/2/2015 sm 
4367229	E.histoliticaprobe (111)	FAM	BHQ-1	Poor FAM Coupling
4367230	D. fragilis probe (99)	FAM	BHQ-1	
4366189	HAV6.1VP1-2a:for primary			wobble okay cf
4366196	Mon 432			wobble okay cf
4362043	Target Probe	FAM		
4366599	MFGE8_4414	CAL Fluor Orange 560	BHQ-1	
4359307	new-18	FAM	Spacer C3	No FLP
4367221	MV Green REF	FAM		
4367413	CG540_OFF_Pb		BHQ-1	
4367410	CT1 Probe-VIC	CAL Fluor Orange 560	BHQ-1	
4367411	CT3 Probe- VIC	CAL Fluor Orange 560	BHQ-1	
4367396	15-0046_504233	CAL Fluor Red 610	BHQ-2	
4367397	15-0046_504233	CAL Fluor Red 610	BHQ-2	
4367388	15-0018_504217	Quasar 670	BHQ-2	
4367414	CG540_ON_Pb	CAL Fluor Gold 540	BHQ-1	
4367393	15-0038_504227	CAL Fluor Orange 560	BHQ-1	
4367394	15-0038_504227	CAL Fluor Orange 560	BHQ-1	
4367395	15-0045_504232	CAL Fluor Orange 560	BHQ-1	
4367212	ABL E10/11 Pr	HEX	BHQ-1	
4367392	15-0037_504226	CAL Fluor Red 610	BHQ-2	-77
4367419	Vlon_IGS_qP2	CAL Fluor Red 610	BHQ-2	
4367188	Q-NIH-Flap	5-TAMRA		
4367398	15-0057_504244	CAL Fluor Orange 560	BHQ-1	
4367424	Vnub_IGS_qP2	CAL Fluor Orange 560	BHQ-1	
4367420	Vtri_IGS_qP2	CAL Fluor Red 610	BHQ-2	
4367421	Vkle_IGS_qPS1	CAL Fluor Red 610	BHQ-2	
4367422	Vnon_IGS_qPS1	CAL Fluor Red 610	BHQ-2	
4367423	Valfnon_IGS_qP2	CAL Fluor Red 610	BHQ-2	Incomplete Deprotection
4367418	Vzar_IGS_qP2	Quasar 670	BHQ-2	
4366545	z13rn			
4366546	z14rn			
4366549	z18fn			
4366552	z20rn			
4366557	z25rn			
4367186	AT40 abasic comp			impurity at -164
4367203	BHQ-DPI3		Amino C7	
4367219	SOASP1W-RPA-P1-nfo	FAM	Spacer C3	+167
4367220	AFROP1W-RPA-P1-nfo	FAM	Spacer C3	
4367375	409974-1		Quasar 670	no FLPtubes bumped post-aliquot, reassigned to re-QC and re-process
4367376	409974-2		Quasar 670	No FLP
4367377	409974-3		Quasar 670	tubes bumped post-aliquot, reassigned to re-QC and re-process
4367378	409974-1b		Quasar 670	N-3 Failure
4367379	409974-2b		Quasar 670	N-1 synthesis failuretubes bumped post-aliquot, reassigned to re-QC and re-process
4367380	409974-3b		Quasar 670	N-1 synthesis failuretubes bumped post-aliquot, reassigned to re-QC and re-process
4367399	15-0058_504245*	FAM	Spacer C3	
4367242	R132S_PR01	FAM	T(BHQ-1)	Poor FAM Coupling
4367243	R132G_PR01	FAM	T(BHQ-1)	Poor FAM Coupling
4367400	R132S_PR02	FAM	T(BHQ-1)	Poor FAM Coupling
4367401	R132G_PR02	FAM	T(BHQ-1)	Poor FAM Coupling
4367402	R132L_PR02	FAM	T(BHQ-1)	
4367403	R132C_PR04	FAM	T(BHQ-1)	Poor FAM Coupling
4367247	Pcdh20-DEL4_P2	TET	BHQ-1	
4362176	AT40 MB1	Thiol C6 SS		N-1 Failure
4365665	Ly49-129_2	FAM	BHQ-1	
4365668	Ly49-129_1	FAM	BHQ-1	
4365677	Ly49-C57_2	FAM	BHQ-1	
4365680	Ly49-C57_1	FAM	BHQ-1	
4363744	SC2206A1FM	FAM	BHQ-1	
4363748	SC2208A1FM	FAM	BHQ-1	purity
4363752	SC2209A1FM	FAM	BHQ-1	
4363756	SC2210A1FM	FAM	BHQ-1	
4363760	SC2211A1FM	FAM	BHQ-1	
4363764	SC2212A1FM	FAM	BHQ-1	
4363768	SC2214A1FM	FAM	BHQ-1	
4363772	SC2217A1FM	FAM	BHQ-1	
4363776	SC2219A1FM	FAM	BHQ-1	
4363780	SC2221A1FM	FAM	BHQ-1	
4365807	R132C_ASP2	FAM	BHQ-1	
4365808	R132G_ASP2	FAM	BHQ-1	
4365809	R132G_ASP3	FAM	BHQ-1	
4365810	R132H_ASP2	FAM	BHQ-1	
4366306	ISAV Seg8 (104) Probe	FAM	BHQ-1	
4366315	HNRNPK-NMD	FAM	BHQ-1	
4366317	TM058BHQplus	FAM	BHQ-1	
4366319	A5547-3-P1	FAM	BHQ-1	
4366320	A5547-3-P2	FAM	BHQ-1	
4362100	Th-TT-MB	Thiol C6 SS	Methylene Blue	purity
4365823	9B_short1 secWT		Phos	
4354923	NG-80/131-1-C	BHQ-2	Spacer C3	
4361197	SV-G24_ORF1_CA5099(116)	BHQ-2	Spacer C3	
4366078	CC-18s_CAF719-1H-13	BHQ-2	Spacer C3	
4367412	AI-M Probe	FAM	BHQ-1	see 337297 for syn. info. dw
4367433	SB1569F1			
4367437	SB2098F2			
4367441	SB2109F2			
4367445	SB2136F1			
4367449	SB684F1			
4367453	SB685F1			
4367457	SB727F1			
4367461	SB742F1			
4367465	SB850F1			
4367469	SE2661F1			
4367473	SE2715F1			
4367477	SE2776F1			
4367481	SE2982F1			
4367485	SH1011F1			
4367489	SH1039F1			
4367493	SH1136F1			
4367497	SH1259F1			
4367501	SH1272F1			
4367505	SH1365F1			
4367509	SH1381F1			
4367513	SH1402F1			
4367517	SH406F1			
4367521	SH441F1			
4367525	SH668F1			
4367529	SH754F1			
4367533	SH786F1			
4367537	SH825F1			
4367541	SM0265CF1			
4367545	SM1817AF1			
4367549	SM2654F1			
4367553	SM2872F1			
4367557	SO342F1			
4367561	SP1561F1			
4367565	SP1661F1			
4367569	SP2084R1			
4367573	SP2134F1			
4367577	SP2152F1			
4367581	SP2176F1			
4367585	SP2206F1			
4367589	SP2276F1			
4367593	SP2399F1			
4367597	SP2425F1			
4367601	SP2439F1			
4367605	SP2448F1			
4367609	SP2620F1			
4367613	SS592F1			
4367617	ST1632F1			
4367621	ST1827F1			
4367625	ST2357F1			
4367629	ST2503F1			
4367633	SW444F1			
4367431	SB1569A1FM	FAM	BHQ-1	Poor FAM Coupling
4367435	SB2098A1FM	FAM	BHQ-1	Poor FAM Coupling
4367439	SB2109A1FM	FAM	BHQ-1	Poor FAM Coupling
4367443	SB2136A1FM	FAM	BHQ-1	Poor FAM Coupling
4367447	SB684A1FM	FAM	BHQ-1	Poor FAM Coupling
4367451	SB685A1FM	FAM	BHQ-1	Poor FAM Coupling
4367455	SB727A1FM	FAM	BHQ-1	Poor FAM Coupling
4367459	SB742A1FM	FAM	BHQ-1	Poor FAM Coupling
4367463	SB850A1FM	FAM	BHQ-1	Poor FAM Coupling
4367467	SE2661A1FM	FAM	BHQ-1	Poor FAM Coupling
4367471	SE2715A1FM	FAM	BHQ-1	Poor FAM Coupling
4367475	SE2776A1FM	FAM	BHQ-1	Poor FAM Coupling
4367479	SE2982A1FM	FAM	BHQ-1	Poor FAM Coupling
4367483	SH1011A1FM	FAM	BHQ-1	Poor FAM Couplingpoor yield dw
4367487	SH1039A1FM	FAM	BHQ-1	Poor FAM Coupling
4367491	SH1136A1FM	FAM	BHQ-1	Poor FAM Coupling
4367495	SH1259A1FM	FAM	BHQ-1	Poor FAM Coupling
4367499	SH1272A1FM	FAM	BHQ-1	Poor FAM Coupling
4367503	SH1365A1FM	FAM	BHQ-1	Poor FAM Coupling
4367507	SH1381A1FM	FAM	BHQ-1	Poor FAM Coupling
4367511	SH1402A1FM	FAM	BHQ-1	Poor FAM Coupling
4367515	SH406A1FM	FAM	BHQ-1	Poor FAM Coupling
