4077828	SX645TT	TET	BHQ-1	
4077832	SX718TT	TET	BHQ-1	
4077836	SX753TT	TET	BHQ-1	
4077840	SX762TT	TET	BHQ-1	
4077844	SX808TT	TET	BHQ-1	
4077848	SX527TT	TET	BHQ-1	
4077852	SX562TT	TET	BHQ-1	
4077856	SX569TT	TET	BHQ-1	
4077860	SX590TT	TET	BHQ-1	
4077864	SX611TT	TET	BHQ-1	
4077868	SX633TT	TET	BHQ-1	
4077872	SX642TT	TET	BHQ-1	
4077876	SX645TT	TET	BHQ-1	
4077880	SX718TT	TET	BHQ-1	
4077884	SX753TT	TET	BHQ-1	
4077888	SX762TT	TET	BHQ-1	
4077892	SX808TT	TET	BHQ-1	
4077896	SX527TT	TET	BHQ-1	
4077900	SX562TT	TET	BHQ-1	
4077904	SX569TT	TET	BHQ-1	
4077908	SX590TT	TET	BHQ-1	
4077912	SX611TT	TET	BHQ-1	
4077916	SX633TT	TET	BHQ-1	
4077920	SX642TT	TET	BHQ-1	
4077924	SX645TT	TET	BHQ-1	
4077928	SX718TT	TET	BHQ-1	
4077932	SX753TT	TET	BHQ-1	
4077936	SX762TT	TET	BHQ-1	
4077940	SX808TT	TET	BHQ-1	
4077944	SX527TT	TET	BHQ-1	
4077948	SX562TT	TET	BHQ-1	
4077952	SX569TT	TET	BHQ-1	
4077956	SX590TT	TET	BHQ-1	
4077960	SX611TT	TET	BHQ-1	
4077964	SX633TT	TET	BHQ-1	
4077968	SX642TT	TET	BHQ-1	
4077972	SX645TT	TET	BHQ-1	
4077976	SX718TT	TET	BHQ-1	
4077980	SX753TT	TET	BHQ-1	
4077984	SX762TT	TET	BHQ-1	
4077988	SX808TT	TET	BHQ-1	
4077754	SX527R1			
4077758	SX562R1			
4077762	SX569R1			
4077766	SX590R1			
4077770	SX611R1			
4077774	SX633R1			
4077778	SX642R1			
4077782	SX645R1			
4077786	SX718R1			
4077790	SX753R1			
4077794	SX762R1			
4077798	SX808R1			
4077802	SX527R1			
4077806	SX562R1			
4077810	SX569R1			
4077814	SX590R1			
4077818	SX611R1			
4077822	SX633R1			
4077826	SX642R1			
4077830	SX645R1			
4077834	SX718R1			
4077838	SX753R1			
4077842	SX762R1			
4077846	SX808R1			
4077850	SX527R1			
4077854	SX562R1			
4077858	SX569R1			
4077862	SX590R1			
4077866	SX611R1			
4077870	SX633R1			
4077874	SX642R1			
4077878	SX645R1			
4077882	SX718R1			
4077886	SX753R1			
4077890	SX762R1			
4077894	SX808R1			
4077898	SX527R1			
4077902	SX562R1			
4077906	SX569R1			
4077910	SX590R1			
4077914	SX611R1			
4077918	SX633R1			
4077922	SX642R1			
4077926	SX645R1			
4077930	SX718R1			
4077934	SX753R1			
4077938	SX762R1			
4077942	SX808R1			
4077946	SX527R1			
4077950	SX562R1			
4077954	SX569R1			
4077958	SX590R1			
4077962	SX611R1			
4077966	SX633R1			
4077970	SX642R1			
4077974	SX645R1			
4077978	SX718R1			
4077982	SX753R1			
4077986	SX762R1			
4077990	SX808R1			
4067048	MB NGO3-3	FAM	BHQ-1	Sodium  Adducts
4067049	MB NGO3-4	FAM	BHQ-1	Sodium  Adducts
4067050	MB NGO3-5	FAM	BHQ-1	Sodium  Adducts
4067051	MB NGO3-6	FAM	BHQ-1	Sodium  Adducts
4078009	 hEsrrb_1		mdC(TEG-Amino)	
4078010	 hEsrrb_2		mdC(TEG-Amino)	
4078011	 hEsrrb_3		mdC(TEG-Amino)	
4078012	 hEsrrb_4		mdC(TEG-Amino)	
4078013	 hEsrrb_5		mdC(TEG-Amino)	
4078014	 hEsrrb_6		mdC(TEG-Amino)	
4078015	 hEsrrb_7		mdC(TEG-Amino)	
4078016	 hEsrrb_8		mdC(TEG-Amino)	
4078017	 hEsrrb_9		mdC(TEG-Amino)	
4078018	 hEsrrb_10		mdC(TEG-Amino)	
4078019	 hEsrrb_11		mdC(TEG-Amino)	
4078020	 hEsrrb_12		mdC(TEG-Amino)	
4078021	 hEsrrb_13		mdC(TEG-Amino)	
4078022	 hEsrrb_14		mdC(TEG-Amino)	
4078023	 hEsrrb_15		mdC(TEG-Amino)	
4078024	 hEsrrb_16		mdC(TEG-Amino)	
4078025	 hEsrrb_17		mdC(TEG-Amino)	
4078026	 hEsrrb_18		mdC(TEG-Amino)	
4078027	 hEsrrb_19		mdC(TEG-Amino)	
4078028	 hEsrrb_20		mdC(TEG-Amino)	
4078029	 hEsrrb_21		mdC(TEG-Amino)	
4078030	 hEsrrb_22		mdC(TEG-Amino)	
4078031	 hEsrrb_23		mdC(TEG-Amino)	
4078032	 hEsrrb_24		mdC(TEG-Amino)	
4078033	 hEsrrb_25		mdC(TEG-Amino)	
4078034	 hEsrrb_26		mdC(TEG-Amino)	
4078035	 hEsrrb_27		mdC(TEG-Amino)	
4078036	 hEsrrb_28		mdC(TEG-Amino)	
4078037	 hEsrrb_29		mdC(TEG-Amino)	
4078038	 hEsrrb_30		mdC(TEG-Amino)	
4078039	 hEsrrb_31		mdC(TEG-Amino)	
4078040	 hEsrrb_32		mdC(TEG-Amino)	
4078041	 hEsrrb_33		mdC(TEG-Amino)	
4078042	 hEsrrb_34		mdC(TEG-Amino)	
4078043	 hEsrrb_35		mdC(TEG-Amino)	
4078044	 hEsrrb_36		mdC(TEG-Amino)	
4078045	 hEsrrb_37		mdC(TEG-Amino)	
4078046	 hEsrrb_38		mdC(TEG-Amino)	
4078047	 hEsrrb_39		mdC(TEG-Amino)	
4078048	 hEsrrb_40		mdC(TEG-Amino)	
4078049	 hEsrrb_41		mdC(TEG-Amino)	
4078050	 hEsrrb_42		mdC(TEG-Amino)	
4078051	 hEsrrb_43		mdC(TEG-Amino)	
4078052	 hEsrrb_44		mdC(TEG-Amino)	
4078053	 hEsrrb_45		mdC(TEG-Amino)	
4078054	 hEsrrb_46		mdC(TEG-Amino)	
4078055	 hEsrrb_47		mdC(TEG-Amino)	
4078056	 hEsrrb_48		mdC(TEG-Amino)	
4078057	 hKlf4_1		mdC(TEG-Amino)	
4078058	 hKlf4_2		mdC(TEG-Amino)	
4078059	 hKlf4_3		mdC(TEG-Amino)	
4078060	 hKlf4_4		mdC(TEG-Amino)	
4078061	 hKlf4_5		mdC(TEG-Amino)	
4078062	 hKlf4_6		mdC(TEG-Amino)	
4078063	 hKlf4_7		mdC(TEG-Amino)	
4078064	 hKlf4_8		mdC(TEG-Amino)	
4078065	 hKlf4_9		mdC(TEG-Amino)	
4078066	 hKlf4_10		mdC(TEG-Amino)	
4078067	 hKlf4_11		mdC(TEG-Amino)	
4078068	 hKlf4_12		mdC(TEG-Amino)	
4078069	 hKlf4_13		mdC(TEG-Amino)	
4078070	 hKlf4_14		mdC(TEG-Amino)	
4078071	 hKlf4_15		mdC(TEG-Amino)	
4078072	 hKlf4_16		mdC(TEG-Amino)	
4078073	 hKlf4_17		mdC(TEG-Amino)	
4078074	 hKlf4_18		mdC(TEG-Amino)	
4078075	 hKlf4_19		mdC(TEG-Amino)	
4078076	 hKlf4_20		mdC(TEG-Amino)	
4078077	 hKlf4_21		mdC(TEG-Amino)	
4078078	 hKlf4_22		mdC(TEG-Amino)	
4078079	 hKlf4_23		mdC(TEG-Amino)	
4078080	 hKlf4_24		mdC(TEG-Amino)	
4078081	 hKlf4_25		mdC(TEG-Amino)	
4078082	 hKlf4_26		mdC(TEG-Amino)	
4078083	 hKlf4_27		mdC(TEG-Amino)	
4078084	 hKlf4_28		mdC(TEG-Amino)	
4078085	 hKlf4_29		mdC(TEG-Amino)	
4078086	 hKlf4_30		mdC(TEG-Amino)	
4078087	 hKlf4_31		mdC(TEG-Amino)	
4078088	 hKlf4_32		mdC(TEG-Amino)	
4078089	 hKlf4_33		mdC(TEG-Amino)	
4078090	 hKlf4_34		mdC(TEG-Amino)	
4078091	 hKlf4_35		mdC(TEG-Amino)	
4078092	 hKlf4_36		mdC(TEG-Amino)	
4078093	 hKlf4_37		mdC(TEG-Amino)	
4078094	 hKlf4_38		mdC(TEG-Amino)	
4078095	 hKlf4_39		mdC(TEG-Amino)	
4078096	 hKlf4_40		mdC(TEG-Amino)	
4078097	 hZfp42_1		mdC(TEG-Amino)	
4078098	 hZfp42_2		mdC(TEG-Amino)	
4078099	 hZfp42_3		mdC(TEG-Amino)	
4078100	 hZfp42_4		mdC(TEG-Amino)	
4078101	 hZfp42_5		mdC(TEG-Amino)	
4078102	 hZfp42_6		mdC(TEG-Amino)	
4078103	 hZfp42_7		mdC(TEG-Amino)	
4078104	 hZfp42_8		mdC(TEG-Amino)	
4078105	 hZfp42_9		mdC(TEG-Amino)	
4078106	 hZfp42_10		mdC(TEG-Amino)	
4078107	 hZfp42_11		mdC(TEG-Amino)	
4078108	 hZfp42_12		mdC(TEG-Amino)	
4078109	 hZfp42_13		mdC(TEG-Amino)	
4078110	 hZfp42_14		mdC(TEG-Amino)	
4078111	 hZfp42_15		mdC(TEG-Amino)	
4078112	 hZfp42_16		mdC(TEG-Amino)	
4078113	 hZfp42_17		mdC(TEG-Amino)	
4078114	 hZfp42_18		mdC(TEG-Amino)	
4078115	 hZfp42_19		mdC(TEG-Amino)	
4078116	 hZfp42_20		mdC(TEG-Amino)	
4078117	 hZfp42_21		mdC(TEG-Amino)	
4078118	 hZfp42_22		mdC(TEG-Amino)	
4078119	 hZfp42_23		mdC(TEG-Amino)	
4078120	 hZfp42_24		mdC(TEG-Amino)	
4078121	 hZfp42_25		mdC(TEG-Amino)	
4078122	 hZfp42_26		mdC(TEG-Amino)	
4078123	 hZfp42_27		mdC(TEG-Amino)	
4078124	 hZfp42_28		mdC(TEG-Amino)	
4078125	 hZfp42_29		mdC(TEG-Amino)	
4078126	 hZfp42_30		mdC(TEG-Amino)	
4078127	 hZfp42_31		mdC(TEG-Amino)	
4078128	 hZfp42_32		mdC(TEG-Amino)	
4078129	 hZfp42_33		mdC(TEG-Amino)	
4076651	VIR-22	FAM	BHQ-1	see 290129 for syn. info. dw
4076652	VIR-22	FAM	BHQ-1	see 290129 for syn. info. dw
4076653	VIR-22	FAM	BHQ-1	see 290129 for syn. info. dw
4076654	VIR-22	FAM	BHQ-1	see 290129 for syn. info. dw
4076655	VIR-22	FAM	BHQ-1	see 290129 for syn. info. dw
4076657	VIR-22	FAM	BHQ-1	see 290129 for syn. info. dw
4076658	VIR-22	FAM	BHQ-1	see 290129 for syn. info. dw
4076776	TREM2A1FM	FAM	BHQ-1	see 290129 for syn. info. dw
4076777	TREM2A1FM	FAM	BHQ-1	see 290129 for syn. info. dw
4076782	TREM3A1FM	FAM	BHQ-1	see 290129 for syn. info. dw
4076783	TREM3A1FM	FAM	BHQ-1	see 290129 for syn. info. dw
4076788	TREM4A1FM	FAM	BHQ-1	see 290129 for syn. info. dw
4076789	TREM4A1FM	FAM	BHQ-1	see 290129 for syn. info. dw
4076800	TREM6A1FM	FAM	BHQ-1	see 290129 for syn. info. dw
4076886	EBV EBER (FAM) Pb	FAM	BHQ-1	see 290131 for syn. info. dw
4076887	HHV 6 A/B Pb (a)	FAM	BHQ-1	see 290131 for syn. info. dw
4076888	HHV 6 A/B Pb (b)	FAM	BHQ-1	see 290131 for syn. info. dw
4076889	INFA 1 Pb	FAM	BHQ-1	see 290131 for syn. info. dw
4076890	INFA 2 Pb	FAM	BHQ-1	see 290131 for syn. info. dw
4076891	NORO2 Pb (a)	FAM	BHQ-1	see 290131 for syn. info. dw
4076892	NORO2 Pb (b)	FAM	BHQ-1	see 290131 for syn. info. dw
4076893	NORO2 Pb (c )	FAM	BHQ-1	see 290131 for syn. info. dw
4076894	NORO2 Pb (d)	FAM	BHQ-1	see 290131 for syn. info. dw
4076900	AD P	FAM	BHQ-1	see 290131 for syn. info. dw
4076593	(1400) 10762	FAM	BHQ-1	see 290130 for syn. info. dw
4076596	(1401) 10765	FAM	BHQ-1	see 290130 for syn. info. dw
4076602	(1400) 10762	FAM	BHQ-1	see 290130 for syn. info. dw
4076605	(1401) 10765	FAM	BHQ-1	see 290130 for syn. info. dw
4076801	TREM6A1FM	FAM	BHQ-1	see 290130 for syn. info. dw
4076806	TREM7A1FM	FAM	BHQ-1	see 290130 for syn. info. dw
4076807	TREM7A1FM	FAM	BHQ-1	see 290130 for syn. info. dw
4076812	TREM8A1FM	FAM	BHQ-1	see 290130 for syn. info. dw
4076813	TREM8A1FM	FAM	BHQ-1	see 290130 for syn. info. dw
4076885	CMV pol 1 Pb	FAM	BHQ-1	see 290130 for syn. info. dw
4071730	listXM3	CAL Fluor Red 590	BHQ-2	
4076877	NORO1-1 Pb (f)	Quasar 670	BHQ-2	
4075833	KRAS_FAML_CAF12V-25_16_13		C3-Fluorescein	Low Yield at Ods 04/03/14 mrr
4072860	KRAS_R10647_ccccc_Tm	BHQ-2	T(CAL Fluor Red 610)	
4078195	mouse Hopx_1		Quasar 570	
4078196	mouse Hopx_2		Quasar 570	
4078197	mouse Hopx_3		Quasar 570	
4078198	mouse Hopx_4		Quasar 570	
4078199	mouse Hopx_5		Quasar 570	
4078200	mouse Hopx_6		Quasar 570	
4078201	mouse Hopx_7		Quasar 570	
4078202	mouse Hopx_8		Quasar 570	
4078203	mouse Hopx_9		Quasar 570	
4078204	mouse Hopx_10		Quasar 570	
4078205	mouse Hopx_11		Quasar 570	
4078206	mouse Hopx_12		Quasar 570	
4078207	mouse Hopx_13		Quasar 570	
4078208	mouse Hopx_14		Quasar 570	
4078209	mouse Hopx_15		Quasar 570	
4078210	mouse Hopx_16		Quasar 570	
4078211	mouse Hopx_17		Quasar 570	
4078212	mouse Hopx_18		Quasar 570	
4078213	mouse Hopx_19		Quasar 570	
4078214	mouse Hopx_20		Quasar 570	
4078215	mouse Hopx_21		Quasar 570	
4078216	mouse Hopx_22		Quasar 570	
4078217	mouse Hopx_23		Quasar 570	
4078218	mouse Hopx_24		Quasar 570	
4078219	mouse Hopx_25		Quasar 570	
4078147	Mouse Lgr5_1		Quasar 670	
4078148	Mouse Lgr5_2		Quasar 670	
4078149	Mouse Lgr5_3		Quasar 670	
4078150	Mouse Lgr5_4		Quasar 670	
4078151	Mouse Lgr5_5		Quasar 670	
4078152	Mouse Lgr5_6		Quasar 670	
4078153	Mouse Lgr5_7		Quasar 670	
4078154	Mouse Lgr5_8		Quasar 670	
4078155	Mouse Lgr5_9		Quasar 670	
4078156	Mouse Lgr5_10		Quasar 670	
4078157	Mouse Lgr5_11		Quasar 670	
4078158	Mouse Lgr5_12		Quasar 670	
4078159	Mouse Lgr5_13		Quasar 670	
4078160	Mouse Lgr5_14		Quasar 670	
4078161	Mouse Lgr5_15		Quasar 670	
4078162	Mouse Lgr5_16		Quasar 670	
4078163	Mouse Lgr5_17		Quasar 670	
4078164	Mouse Lgr5_18		Quasar 670	
4078165	Mouse Lgr5_19		Quasar 670	
4078166	Mouse Lgr5_20		Quasar 670	
4078167	Mouse Lgr5_21		Quasar 670	
4078168	Mouse Lgr5_22		Quasar 670	
4078169	Mouse Lgr5_23		Quasar 670	
4078170	Mouse Lgr5_24		Quasar 670	
4078171	Mouse Lgr5_25		Quasar 670	
4078172	Mouse Lgr5_26		Quasar 670	
4078173	Mouse Lgr5_27		Quasar 670	
4078174	Mouse Lgr5_28		Quasar 670	
4078175	Mouse Lgr5_29		Quasar 670	
4078176	Mouse Lgr5_30		Quasar 670	
4078177	Mouse Lgr5_31		Quasar 670	
4078178	Mouse Lgr5_32		Quasar 670	
4078179	Mouse Lgr5_33		Quasar 670	
4078180	Mouse Lgr5_34		Quasar 670	
4078181	Mouse Lgr5_35		Quasar 670	
4078182	Mouse Lgr5_36		Quasar 670	
4078183	Mouse Lgr5_37		Quasar 670	
4078184	Mouse Lgr5_38		Quasar 670	
4078185	Mouse Lgr5_39		Quasar 670	
4078186	Mouse Lgr5_40		Quasar 670	
4078187	Mouse Lgr5_41		Quasar 670	
4078188	Mouse Lgr5_42		Quasar 670	
4078189	Mouse Lgr5_43		Quasar 670	
4078190	Mouse Lgr5_44		Quasar 670	
4078191	Mouse Lgr5_45		Quasar 670	
4078192	Mouse Lgr5_46		Quasar 670	
4078193	Mouse Lgr5_47		Quasar 670	
4078194	Mouse Lgr5_48		Quasar 670	
4074455	RSVg bio no 2nd struct	Biotin		
4077177	mC1010rev			
4077180	mC6761fwd			
4077183	mC73rev			
4076149	FloRS_50941			
4076150	151071CWRS			
4076153	151071CWRS			
4076152	FloRS_50941			Main peak at 15059
4078237	fish_probes_lincsox_1		Quasar 570	
4078238	fish_probes_lincsox_2		Quasar 570	
4078239	fish_probes_lincsox_3		Quasar 570	
4078240	fish_probes_lincsox_4		Quasar 570	
4078241	fish_probes_lincsox_5		Quasar 570	
4078242	fish_probes_lincsox_6		Quasar 570	
4078243	fish_probes_lincsox_7		Quasar 570	
4078244	fish_probes_lincsox_8		Quasar 570	
4078245	fish_probes_lincsox_9		Quasar 570	
4078246	fish_probes_lincsox_10		Quasar 570	
4078247	fish_probes_lincsox_11		Quasar 570	
4078248	fish_probes_lincsox_12		Quasar 570	
4078249	fish_probes_lincsox_13		Quasar 570	
4078250	fish_probes_lincsox_14		Quasar 570	
4078251	fish_probes_lincsox_15		Quasar 570	
4078252	fish_probes_lincsox_16		Quasar 570	
4078253	fish_probes_lincsox_17		Quasar 570	
4078254	fish_probes_lincsox_18		Quasar 570	
4078255	fish_probes_lincsox_19		Quasar 570	
4078256	fish_probes_lincsox_20		Quasar 570	
4078257	fish_probes_lincsox_21		Quasar 570	
4078258	fish_probes_lincsox_22		Quasar 570	
4078259	fish_probes_lincsox_23		Quasar 570	
4078260	fish_probes_lincsox_24		Quasar 570	
4078261	fish_probes_lincsox_25		Quasar 570	
4078262	fish_probes_lincsox_26		Quasar 570	
4078263	fish_probes_lincsox_27		Quasar 570	
4078264	fish_probes_lincsox_28		Quasar 570	
4078265	fish_probes_lincsox_29		Quasar 570	
4078266	fish_probes_lincsox_30		Quasar 570	
4078267	fish_probes_lincsox_31		Quasar 570	
4078268	fish_probes_lincsox_32		Quasar 570	
4078269	fish_probes_lincsox_33		Quasar 570	
4078270	fish_probes_lincsox_34		Quasar 570	
4078271	fish_probes_lincsox_35		Quasar 570	
4078272	fish_probes_lincsox_36		Quasar 570	
4078273	fish_probes_lincsox_37		Quasar 570	
4078274	fish_probes_lincsox_38		Quasar 570	
4078275	fish_probes_lincsox_39		Quasar 570	
4078276	fish_probes_lincsox_40		Quasar 570	
4078277	fish_probes_lincsox_41		Quasar 570	
4078278	fish_probes_lincsox_42		Quasar 570	
4078279	fish_probes_lincsox_43		Quasar 570	
4078280	fish_probes_lincsox_44		Quasar 570	
4078281	fish_probes_lincsox_45		Quasar 570	
4078282	fish_probes_lincsox_46		Quasar 570	
4078283	fish_probes_lincsox_47		Quasar 570	
4078284	fish_probes_lincsox_48		Quasar 570	
4071915	nc18r2b	6-FAM		
4071918	nc11r3b	6-FAM		
4071919	nc20r1b	6-FAM		
4076165	BESTGUESSprobe	FAM	BHQ-1	
4078353	oML360			
4078354	oML361			
4078355	oML362			
4072871	UU-32-1-P		Spacer C3	
4072881	UU-32-P		Spacer C3	
4072915	UU-32-1-P		Spacer C3	
4072933	CT-gyrB-PF85-P		Spacer C3	
4078285	InfA_PF225-1	FAM	BHQ-1	wobble
4078286	InfA_PR287-5	FAM	BHQ-1	
4078287	InfA_PR287-6	FAM	BHQ-1	
4078291	DNA Pol 2	FAM	BHQ-1	
4078292	DNA Pol 2	FAM	BHQ-1	
4078293	DNA Pol 2	FAM	BHQ-1	
4078294	DNA Pol 2	FAM	BHQ-1	
4078295	DNA Pol 2	FAM	BHQ-1	
4078296	DNA Pol 2	FAM	BHQ-1	
4078297	DNA Pol 2	FAM	BHQ-1	
4078298	DNA Pol 2	FAM	BHQ-1	
4078299	DNA Pol 2	FAM	BHQ-1	
4078300	DNA Pol 2	FAM	BHQ-1	
4078301	AI Matrix Probe	FAM	BHQ-1	
4078305	mERa FAM	FAM	BHQ-1	
4078306	mERb FAM	FAM	BHQ-1	
4078311	MABYV	FAM	BHQ-1	
4078312	HCV-VL-probe	FAM	BHQ-1	wobble
4078313	Lee	FAM	BHQ-1	
4078361	btubLPpr	FAM	BHQ-1	
4078362	HaqEhpr	FAM	BHQ-1	
4078365	HaqEHpr	FAM	BHQ-1	
4076936	14776CFRED	CAL Fluor Red 610	BHQ-2	
4076937	5170CFRED	CAL Fluor Red 610	BHQ-2	
4076938	9253CFRED	CAL Fluor Red 610	BHQ-2	
4076939	9292CFRED	CAL Fluor Red 610	BHQ-2	
4076940	14776Q670	Quasar 670	BHQ-2	filled w/ bulk ss246842 04/01/14 kt
4076941	5170Q670	Quasar 670	BHQ-2	filled w/bulk  ss246845
4076942	9253Q670	Quasar 670	BHQ-2	
4076943	9292Q670	Quasar 670	BHQ-2	
4076944	ADHQ670	Quasar 670	BHQ-2	
4076945	ADHQ670	Quasar 670	BHQ-2	
4076946	ADHQ670	Quasar 670	BHQ-2	
4076819	PfLDH Full Fluor			see 290196 for syn. info. dw
4076820	PfLDH Competitor w/o T			low yield - 04/02/14 sm see 290196 for syn. info. dw
4076821	PfLDH Competitor w/ T			see 290196 for syn. info. dw
4078468	1		Amino C7	
4078469	2		Amino C7	
4078470	3		Amino C7	
4078471	4		Amino C7	
4078472	5		Amino C7	
4078473	6		Amino C7	
4078474	7		Amino C7	
4078475	8		Amino C7	
4078476	9		Amino C7	
4078477	10		Amino C7	
4078478	11		Amino C7	
4078479	12		Amino C7	
4078480	13		Amino C7	
4078481	14		Amino C7	
4078482	15		Amino C7	
4078483	16		Amino C7	
4078484	17		Amino C7	
4078485	18		Amino C7	
4078486	19		Amino C7	
4078487	20		Amino C7	
4078488	21		Amino C7	
4078489	22		Amino C7	
4078490	23		Amino C7	
4078491	24		Amino C7	
4078492	25		Amino C7	
4078493	26		Amino C7	
4078494	27		Amino C7	
4078495	28		Amino C7	
4078496	29		Amino C7	
4078497	30		Amino C7	
4078498	31		Amino C7	
4078499	32		Amino C7	
4078500	33		Amino C7	
4078501	34		Amino C7	
4078502	35		Amino C7	
4078503	36		Amino C7	
4078504	37		Amino C7	
4078505	38		Amino C7	
4078506	39		Amino C7	
4078507	40		Amino C7	
4078508	41		Amino C7	
4078509	42		Amino C7	
4078510	43		Amino C7	
4078511	44		Amino C7	
4078512	45		Amino C7	
4078513	46		Amino C7	
4078514	47		Amino C7	
4078515	48		Amino C7	
4078516	49		Amino C7	
4078517	50		Amino C7	
4078518	51		Amino C7	
4078519	52		Amino C7	
4078520	53		Amino C7	
4078521	54		Amino C7	
4078522	55		Amino C7	
4078523	56		Amino C7	
4078524	57		Amino C7	
4078525	58		Amino C7	
4078526	59		Amino C7	
4078527	60		Amino C7	
4078528	61		Amino C7	
4078529	62		Amino C7	
4078530	63		Amino C7	
4078531	64		Amino C7	
4078532	65		Amino C7	
4078533	66		Amino C7	
4078534	67		Amino C7	
4078535	68		Amino C7	
4078536	69		Amino C7	
4078537	70		Amino C7	
4078538	71		Amino C7	
4078539	72		Amino C7	
4078540	73		Amino C7	
4078541	74		Amino C7	
4078542	75		Amino C7	
4078543	76		Amino C7	
4078544	77		Amino C7	
4078545	78		Amino C7	
4078546	79		Amino C7	
4078547	80		Amino C7	
4078548	81		Amino C7	
4078549	82		Amino C7	
4078550	83		Amino C7	
4076865	CMV alt gB Pb (d)	Quasar 670	BHQ-2	
4078419	Rat R1_stellaris_1		C3-Fluorescein	More than 3 stellaris failures
4078420	Rat R1_stellaris_2		C3-Fluorescein	More than 3 stellaris failures
4078421	Rat R1_stellaris_3		C3-Fluorescein	More than 3 stellaris failures
4078422	Rat R1_stellaris_4		C3-Fluorescein	More than 3 stellaris failures
4078423	Rat R1_stellaris_5		C3-Fluorescein	More than 3 stellaris failures
4078424	Rat R1_stellaris_6		C3-Fluorescein	More than 3 stellaris failures
4078425	Rat R1_stellaris_7		C3-Fluorescein	More than 3 stellaris failures
4078426	Rat R1_stellaris_8		C3-Fluorescein	More than 3 stellaris failures
4078427	Rat R1_stellaris_9		C3-Fluorescein	More than 3 stellaris failures
4078428	Rat R1_stellaris_10		C3-Fluorescein	More than 3 stellaris failures
4078429	Rat R1_stellaris_11		C3-Fluorescein	More than 3 stellaris failures
4078430	Rat R1_stellaris_12		C3-Fluorescein	More than 3 stellaris failures
4078431	Rat R1_stellaris_13		C3-Fluorescein	More than 3 stellaris failures
4078432	Rat R1_stellaris_14		C3-Fluorescein	More than 3 stellaris failures
4078433	Rat R1_stellaris_15		C3-Fluorescein	More than 3 stellaris failures
4078434	Rat R1_stellaris_16		C3-Fluorescein	More than 3 stellaris failures
4078435	Rat R1_stellaris_17		C3-Fluorescein	More than 3 stellaris failures
4078436	Rat R1_stellaris_18		C3-Fluorescein	More than 3 stellaris failures
4078437	Rat R1_stellaris_19		C3-Fluorescein	More than 3 stellaris failures
4078438	Rat R1_stellaris_20		C3-Fluorescein	More than 3 stellaris failures
4078439	Rat R1_stellaris_21		C3-Fluorescein	More than 3 stellaris failures
4078440	Rat R1_stellaris_22		C3-Fluorescein	More than 3 stellaris failures
4078441	Rat R1_stellaris_23		C3-Fluorescein	More than 3 stellaris failures
4078442	Rat R1_stellaris_24		C3-Fluorescein	More than 3 stellaris failures
4078443	Rat R1_stellaris_25		C3-Fluorescein	More than 3 stellaris failures
4078444	Rat R1_stellaris_26		C3-Fluorescein	More than 3 stellaris failures
4078445	Rat R1_stellaris_27		C3-Fluorescein	More than 3 stellaris failures
4078446	Rat R1_stellaris_28		C3-Fluorescein	More than 3 stellaris failures
4078447	Rat R1_stellaris_29		C3-Fluorescein	More than 3 stellaris failures
4078448	Rat R1_stellaris_30		C3-Fluorescein	More than 3 stellaris failures
4078449	Rat R1_stellaris_31		C3-Fluorescein	More than 3 stellaris failures
4078450	Rat R1_stellaris_32		C3-Fluorescein	More than 3 stellaris failures
4078451	Rat R1_stellaris_33		C3-Fluorescein	More than 3 stellaris failures
4078452	Rat R1_stellaris_34		C3-Fluorescein	More than 3 stellaris failures
4078453	Rat R1_stellaris_35		C3-Fluorescein	More than 3 stellaris failures
4078454	Rat R1_stellaris_36		C3-Fluorescein	More than 3 stellaris failures
4078455	Rat R1_stellaris_37		C3-Fluorescein	More than 3 stellaris failures
4078456	Rat R1_stellaris_38		C3-Fluorescein	More than 3 stellaris failures
4078457	Rat R1_stellaris_39		C3-Fluorescein	More than 3 stellaris failures
4078458	Rat R1_stellaris_40		C3-Fluorescein	More than 3 stellaris failures
4078459	Rat R1_stellaris_41		C3-Fluorescein	More than 3 stellaris failures
4078460	Rat R1_stellaris_42		C3-Fluorescein	More than 3 stellaris failures
4078461	Rat R1_stellaris_43		C3-Fluorescein	More than 3 stellaris failures
4078462	Rat R1_stellaris_44		C3-Fluorescein	More than 3 stellaris failures
4078463	Rat R1_stellaris_45		C3-Fluorescein	More than 3 stellaris failures
4078464	Rat R1_stellaris_46		C3-Fluorescein	More than 3 stellaris failures
4078465	Rat R1_stellaris_47		C3-Fluorescein	More than 3 stellaris failures
4078466	Rat R1_stellaris_48		C3-Fluorescein	More than 3 stellaris failures
4078555	MALAT1_1		T(CAL Fluor Red 635)	
4078556	MALAT1_2		T(CAL Fluor Red 635)	
4078557	MALAT1_3		T(CAL Fluor Red 635)	
4078558	MALAT1_4		T(CAL Fluor Red 635)	
4078559	MALAT1_5		T(CAL Fluor Red 635)	
4078560	MALAT1_6		T(CAL Fluor Red 635)	
4078561	MALAT1_7		T(CAL Fluor Red 635)	
4078562	MALAT1_8		T(CAL Fluor Red 635)	
4078563	MALAT1_9		T(CAL Fluor Red 635)	
4078564	MALAT1_10		T(CAL Fluor Red 635)	
4078565	MALAT1_11		T(CAL Fluor Red 635)	
4078566	MALAT1_12		T(CAL Fluor Red 635)	
4078567	MALAT1_13		T(CAL Fluor Red 635)	
